,Country,Bank,Date,Period,Deposits Market Share,Total Assets Market Share,Loans Market Share,NPLs / Gross Loan Portfolio (GLP),LLR/ NPLs,LLR/GLP,YoY Loan Growth,Regulatory CAR,CAR Headroom,Equity / Assets,OCER (NPLs - LLRs) / Equity,Internal Capital Generation,ROAA,ROAE,Operating Profits / Average Assets,(Savings + Current) / Total Liabilities,Market Funds / Total Liabilities,(Cash and Deposits + Securities) / Total Assets,GLP / Deposits
1395,Mexico,G-7,12/31/20,2020-Q4,0.824166786,0.782941726,0.817028,0.022976417597104025,-1.4857475395256794,-0.03413715591201182,-0.034830464,,,0.1085181223984811,inf,0.6108721616588015,0.0705287176755637,1.1242000285337264,0.0757397114843705,0.45702861312538934,0.2103959230426628,0.35881529822413327,0.8157433228229158
1396,Mexico,G-7,3/31/21,2021-Q1,0.820071262,0.784122236,0.817982392,0.02354407839745104,-1.42858514224114,-0.03363472058635914,-0.088165086,,,0.11213030342229474,inf,0.6141342950799585,0.06733596549839815,1.1170301954566364,0.07260927849343284,0.48042636101616587,0.18749991856517942,0.3614820264450496,0.8211998577948145
1397,Mexico,G-7,6/30/21,2021-Q2,0.816787295,0.775441976,0.817559241,0.02280454567388894,-1.3892270466451428,-0.031680691636621,-0.06925529,,,0.11482763419327414,inf,0.6135768146540608,0.06830798138229614,1.1132801507031105,0.0750727672990831,0.4852824188209875,0.1710830934204792,0.3607427463164283,0.826153120153715
1398,Mexico,G-7,9/30/21,2021-Q3,0.813982391,0.77065644,0.816097799,0.02125963041484861,-1.3991120005346473,-0.02974460404034607,-0.025228865,,,0.1177600311910302,inf,0.5975413915141948,0.06930292584726093,1.0929289011949561,0.07682892631974651,0.4895167177075705,0.16969264837310266,0.3486466559595092,0.8337202679548086
1399,Mexico,G-7,12/31/21,2021-Q4,0.813285253,0.771035001,0.817137061,0.018559080842449293,-1.4965667851211324,-0.02777490395118753,0.054923569,,,0.12111494631278001,inf,0.5951728242564913,0.07139508033676127,1.0834398074622262,0.07926067105090812,0.5140000221644888,0.16005265183263145,0.3545637139102181,0.8268943414953935
1400,Mexico,Ge Money,3/31/19,2019-Q1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1401,Mexico,Ge Money,6/30/19,2019-Q2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1402,Mexico,Ge Money,9/30/19,2019-Q3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1403,Mexico,Ge Money,12/31/19,2019-Q4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1404,Mexico,Ge Money,3/31/20,2020-Q1,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1405,Mexico,Ge Money,6/30/20,2020-Q2,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1406,Mexico,Ge Money,9/30/20,2020-Q3,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1407,Mexico,Ge Money,12/31/20,2020-Q4,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1408,Mexico,Ge Money,3/31/21,2021-Q1,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1409,Mexico,Ge Money,6/30/21,2021-Q2,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1410,Mexico,Ge Money,9/30/21,2021-Q3,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1411,Mexico,Ge Money,12/31/21,2021-Q4,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1412,Mexico,HSBC,3/31/19,2019-Q1,0.082872266,0.082444507,0.075943988,0.01875631901674871,-1.8320017322504443,-0.03436160892932559,,,,0.07959855379455692,inf,0.8045407262360111,,,,0.3875761859620424,0.22522228785766985,0.3545458731119921,0.8693694695374128
1413,Mexico,HSBC,6/30/19,2019-Q2,0.081039088,0.083205229,0.078200035,0.019493411678889527,-1.6887797203606518,-0.03292007832395012,,,,0.07901168015395599,inf,0.844708395516552,,,,0.34095761779031614,0.2262770219571602,0.3284157195348093,0.9048971955596845
1414,Mexico,HSBC,9/30/19,2019-Q3,0.085163731,0.082563967,0.079122454,0.01845217539364388,-1.7269625692472639,-0.031866216226008375,,,,0.08171026217874236,inf,0.8302728410382543,,,,0.34730125926338823,0.20910694983313022,0.33808149715402025,0.8760116307206802
1415,Mexico,HSBC,12/31/19,2019-Q4,0.091027768,0.081354057,0.07564724,0.019599264558349372,-1.6792113858044782,-0.03291130819977445,,,,0.0839892061965106,inf,0.8337334008649225,,,,0.40902300954474735,0.12092210755443267,0.3398213924609717,0.7775865948037934
1416,Mexico,HSBC,3/31/20,2020-Q1,0.080935933,0.074344764,0.076209306,0.019415181569461887,-1.651045417288981,-0.03205534655609353,0.105498253,,,0.07906340911012759,inf,0.8840326406270614,0.07283553914213851,1.659145130082433,0.0764371226076707,0.3685580843573729,0.19914157653212874,0.2921665439134618,0.8683749401126752
1417,Mexico,HSBC,6/30/20,2020-Q2,0.086370208,0.073537114,0.076320424,0.022033134770824418,-1.544857836186178,-0.034038060906454254,0.030299791,,,0.08186111980231713,inf,0.8282818234034227,0.06960581110874318,1.5911147025596086,0.07245525352562947,0.40507644073844423,0.17232837185313132,0.3223743804145644,0.7783281768491238
1418,Mexico,HSBC,9/30/20,2020-Q3,0.07957206,0.070133083,0.073413436,0.026059354369487253,-1.6072155259900895,-0.04188299893991759,-0.047025013,,,0.08852548664959804,inf,0.7890128893356452,0.06893512251911951,1.4086637706014757,0.07050857292885807,0.40615899270354594,0.16090678731021066,0.31621904966727743,0.7982211696180882
1419,Mexico,HSBC,12/31/20,2020-Q4,0.079444525,0.070660157,0.070038896,0.02801140302593789,-1.8343578484139762,-0.05138293698571617,-0.099613418,,,0.08479975871674696,inf,0.8001326463546408,0.06739317970809934,1.369178524358589,0.07001891201384727,0.4456352234362892,0.14944143001373447,0.38223213916915366,0.7386378245861905
1420,Mexico,HSBC,3/31/21,2021-Q1,0.075837358,0.06609121,0.069775648,0.030370379255613564,-1.6032922201832407,-0.04869259278453971,-0.155051963,,,0.095044819067226,inf,0.9123360516476824,0.07947630838008568,1.6294050989193187,0.08017442598255745,0.4704897110032896,0.12237450644272548,0.33422291562710094,0.7694805129655887
1421,Mexico,HSBC,6/30/21,2021-Q2,0.075575405,0.067875508,0.071558619,0.026213149414531525,-1.619450292856343,-0.042450892496050156,-0.116523792,,,0.09447346204437872,inf,0.9207902750830732,0.08111830426040909,1.7493685889295414,0.08323894094074855,0.4682118702975119,0.092605569722522,0.3594174423797237,0.790295104014512
1422,Mexico,HSBC,9/30/21,2021-Q3,0.076683815,0.066340788,0.071170301,0.0298469914714909,-1.493003074504836,-0.044561650031655534,-0.046360637,,,0.09189331075479877,inf,0.9437245388307574,0.08359657138581975,1.761614631441868,0.08754205778637096,0.49499627944719676,0.11164058146241237,0.34540218625187386,0.7837393385929177
1423,Mexico,HSBC,12/31/21,2021-Q4,0.076353329,0.065046686,0.070752484,0.026145710061209984,-1.6972829989843574,-0.044376669183265965,0.065529363,,,0.09279635190280042,inf,0.9601976815759102,0.08521168645583788,1.8744684479720648,0.08958794987314497,0.5500850794295394,0.07605014001054265,0.34943482284528726,0.775875082876739
1424,Mexico,ICBC,3/31/19,2019-Q1,6.34734e-05,0.000534566,0.000817277,0.05592400233086003,-0.6639450269868306,-0.037130463236774436,,,,0.27918114945192424,inf,0.299741482416012,,,,0.038408786852639945,0.0,0.1770606790821323,12.250252032332064
1425,Mexico,ICBC,6/30/19,2019-Q2,7.36213e-05,0.000480394,0.000693911,0.09124381669784512,-0.5999194564459678,-0.05473894091742676,,,,0.2973476982834247,inf,0.23473788043953067,,,,0.0695750169879689,0.0,0.21954374753050118,9.0426933371198
1426,Mexico,ICBC,9/30/19,2019-Q3,6.39636e-05,0.000421549,0.000633609,0.16184356111248685,-0.5470549732903378,-0.08853732500160466,,,,0.3189159414009854,inf,0.15783140393573084,,,,0.12324657558278929,0.0,0.19115290297268697,9.920863191554936
1427,Mexico,ICBC,12/31/19,2019-Q4,3.2331e-05,0.000499697,0.000802258,0.05066513289754321,-1.2179998850496263,-0.06171012604523166,,,,0.2067372531690302,inf,-0.06547677991185183,,,,0.04374402041321728,0.0,0.1276265136865513,23.9305928649479
1428,Mexico,ICBC,3/31/20,2020-Q1,7.46487e-05,0.000483121,0.000857012,0.04864322056425319,-1.2020454082883072,-0.0584713599236159,0.155209499,,,0.18561339055694975,inf,0.37100651450202515,0.07183774115694903,0.7420130290040503,0.07137657070283764,0.09896861493397016,0.0,0.12706066017080875,10.884843670428989
1429,Mexico,ICBC,6/30/20,2020-Q2,3.27205e-05,0.000446541,0.000849785,0.048467168365828275,-1.7488896480768066,-0.08476372902659274,0.292810974,,,0.1784558742622926,inf,0.14757698061022473,0.027698997786190678,0.29515396122044946,0.019509256545397164,0.04497367009645204,0.0,0.08923781029319394,24.14362197920129
1430,Mexico,ICBC,9/30/20,2020-Q3,4.15074e-05,0.000495809,0.000833023,0.06368331716740572,-0.6397980363105193,-0.04074446126944617,0.350335332,,,0.15590775142701474,inf,0.17749417459896213,0.03178327483200641,0.35498834919792427,0.03575457771851616,0.052342242954725296,0.0,0.20354480958829557,17.343003226079286
1431,Mexico,ICBC,12/31/20,2020-Q4,6.41356e-05,0.000362609,0.000635784,0.06001428872016983,-1.9638790335502625,-0.11786080333097355,-0.229312659,,,0.16229729806018336,inf,-0.0340078909792721,-0.004987743638732506,-0.0680157819585442,-0.013021799415562346,0.11565122334771259,0.0,0.16686027880238005,8.93142174895431
1432,Mexico,ICBC,3/31/21,2021-Q1,0.000196964,0.000438069,0.000608056,0.0,-inf,-0.10787939014724736,-0.345226224,,,0.1472673479244685,inf,0.8152137716391653,0.11121581640719337,1.6304275432783306,0.11220561488307527,0.3043920640682175,0.0,0.321047068273553,2.7531596024322997
1433,Mexico,ICBC,6/30/21,2021-Q2,0.000156181,0.000413897,0.000575742,0.0,-inf,-0.11196822954741718,-0.361600671,,,0.15506493216985032,inf,0.6480046379421506,0.09391028020147825,1.2960092758843011,0.09262695267204062,0.25759929281326244,0.0,0.3221748341997561,3.317731317222154
1434,Mexico,ICBC,9/30/21,2021-Q3,0.000186468,0.000460512,0.000569307,0.0,-inf,-0.11382002641094378,-0.3277199,,,0.1378718352005135,inf,0.5988600868557009,0.07883772761147147,1.1977201737114018,0.07602701875371233,0.15903877272130829,0.0,0.39316583313148834,2.7797074667666024
1435,Mexico,ICBC,12/31/21,2021-Q4,0.000310961,0.000501143,0.000557132,0.0,-inf,-0.11270101831309054,-0.07570316,,,0.12704315971071511,inf,0.6010353429975785,0.08843225807681979,1.202070685995157,0.0832421488773045,0.3981560093453507,0.0,0.4333934696842398,1.615649282174246
1436,Mexico,Inbursa,3/31/19,2019-Q1,0.041620866,0.042241641,0.043835781,0.011018496112084988,-1.4751498953705975,-0.016253933386883503,,,,0.2552469278777829,inf,0.1560270963129124,,,,0.4521937464142746,0.05698959825667016,0.2930855828547603,0.9807749196046959
1437,Mexico,Inbursa,6/30/19,2019-Q2,0.041131842,0.039165393,0.04173753,0.010132905339321438,-1.6037671650124092,-0.01625082086938265,,,,0.2174127168090798,inf,0.1474438553054776,,,,0.47345940192276276,0.05674535625843306,0.2750298423043178,0.9354345585171162
1438,Mexico,Inbursa,9/30/19,2019-Q3,0.040038861,0.036718211,0.043605248,0.00982513850324206,-1.5631641737153137,-0.01535830451005889,,,,0.22953875430641588,inf,0.14568799783603484,,,,0.5126555738525911,0.061419039933512554,0.19342294087039844,1.0096689627361095
1439,Mexico,Inbursa,12/31/19,2019-Q4,0.039329712,0.03700944,0.041349018,0.009696048577591435,-1.5685883289459286,-0.015209108635702698,,,,0.2338268021014075,inf,0.17312855977632452,,,,0.5295634647212889,0.051416229798978724,0.24979564260121168,0.9660426312361796
1440,Mexico,Inbursa,3/31/20,2020-Q1,0.039533827,0.034811664,0.04124979,0.009301632714908336,-2.0641577425839923,-0.019200037187150604,0.03666026,,,0.21726033087637883,inf,0.27887414682763256,0.060453520158140255,0.5581373022672522,0.07372744866172433,0.5070533184046576,0.08202369299158772,0.26011098752005896,0.9496500965263196
1441,Mexico,Inbursa,6/30/20,2020-Q2,0.03779629,0.036588148,0.039116208,0.012077894689722092,-1.714422590100945,-0.0207066154969198,-0.010627595,,,0.2019759842110631,inf,0.2166959160567855,0.04621332909223092,0.4340637385538306,0.05368874099952064,0.46246613632840455,0.099606546019475,0.31011385896489135,0.8991677370009129
1442,Mexico,Inbursa,9/30/20,2020-Q3,0.037222774,0.035259543,0.039046329,0.016099364678910818,-1.4823426219597908,-0.02386477445002351,-0.080297971,,,0.22025908876515446,inf,0.15711850955674106,0.036379377189885764,0.31513761535498164,0.047682758890296176,0.5032122558108971,0.09809143322282657,0.272458849934842,0.8908166676997021
1443,Mexico,Inbursa,12/31/20,2020-Q4,0.037595862,0.03443638,0.038912552,0.011756400493073301,-1.9702812841574628,-0.023163415860561896,-0.084818308,,,0.23292195543902286,inf,0.13362546498312927,0.032118576226441944,0.2683602925676042,0.04449145394466674,0.5628180205832432,0.06692516785553837,0.27265973142443917,0.842121791474228
1444,Mexico,Inbursa,3/31/21,2021-Q1,0.038779422,0.036376349,0.043222884,0.011262902701761508,-1.9447583184535708,-0.021903623719183894,-0.033000785,,,0.2355860233461569,inf,0.13860796404501893,0.03256180670392366,0.2772159281198771,0.04895833636440044,0.579507325092783,0.03881707999295,0.2746336738309665,0.9066268468611831
1445,Mexico,Inbursa,6/30/21,2021-Q2,0.037793659,0.034958746,0.043027133,0.013429260399673177,-1.6803427064675578,-0.02256575976584442,0.036476215,,,0.2514962545733194,inf,0.11876568336253561,0.02836724957089666,0.2343859075789333,0.04570465252569483,0.5973430961794366,0.050036855694001965,0.24327549775863938,0.9309037991374041
1446,Mexico,Inbursa,9/30/21,2021-Q3,0.038910618,0.035441298,0.042272468,0.012116268497130137,-2.0371419059182205,-0.024682558298860582,0.064972294,,,0.2528599187700246,inf,0.11568849212379971,0.029086555103057944,0.22846530383158953,0.046271465704000564,0.6040730274733113,0.03319348382922741,0.25128973543135374,0.898716492224653
1447,Mexico,Inbursa,12/31/21,2021-Q4,0.038476376,0.036742495,0.043059996,0.008768848612824173,-2.6067843641923147,-0.022858497455879524,0.167205416,,,0.25842004117131984,inf,0.09113407727460009,0.024280810840601807,0.18242791453597773,0.04653853112836024,0.6115919979632816,0.045996946515389756,0.2657399208886715,0.9164044752235918
1448,Mexico,ING,3/31/19,2019-Q1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1449,Mexico,ING,6/30/19,2019-Q2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1450,Mexico,ING,9/30/19,2019-Q3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1451,Mexico,ING,12/31/19,2019-Q4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1452,Mexico,ING,3/31/20,2020-Q1,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1453,Mexico,ING,6/30/20,2020-Q2,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1454,Mexico,ING,9/30/20,2020-Q3,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1455,Mexico,ING,12/31/20,2020-Q4,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1456,Mexico,ING,3/31/21,2021-Q1,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1457,Mexico,ING,6/30/21,2021-Q2,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1458,Mexico,ING,9/30/21,2021-Q3,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1459,Mexico,ING,12/31/21,2021-Q4,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1460,Mexico,Inmobiliario Mexicano,3/31/19,2019-Q1,0.000689601,0.000702252,0.001057139,0.044158322383724864,-0.7866111984554488,-0.03473543089204389,,,,0.14801647969962287,inf,0.9504888586454728,,,,0.016042634370889743,0.0,0.1146501375606859,1.454864353084224
1461,Mexico,Inmobiliario Mexicano,6/30/19,2019-Q2,0.000728471,0.000697057,0.001076686,0.04012411523340096,-0.7999002746227578,-0.032095290794192606,,,,0.14623391609032219,inf,0.9457323563715612,,,,0.04535677321042514,0.0,0.09035648585732775,1.3848212817030643
1462,Mexico,Inmobiliario Mexicano,9/30/19,2019-Q3,0.000761151,0.000705184,0.001102897,0.03934702904802285,-0.8784561958599612,-0.03456464145591754,,,,0.1541118020930465,inf,0.8737505256436793,,,,0.048791675304272905,0.0,0.093502092796222,1.3700641565950373
1463,Mexico,Inmobiliario Mexicano,12/31/19,2019-Q4,0.000826555,0.000773634,0.001139692,0.035397839451847164,-0.9618810019220696,-0.034048509277819314,,,,0.1431537383556837,inf,0.9042224660791327,,,,0.05846840880210857,0.0,0.13032759617355275,1.2916838592573656
1464,Mexico,Inmobiliario Mexicano,3/31/20,2020-Q1,0.000788787,0.0006733,0.001128785,0.03336120812489127,-0.8972953887281663,-0.02993485821286557,0.176312389,,,0.14150178738129726,inf,0.8310691881489268,0.1261386713733909,1.6621383759915758,0.1263977661549146,0.055016751281729864,0.0,0.109674100840377,1.3168666739822648
1465,Mexico,Inmobiliario Mexicano,6/30/20,2020-Q2,0.000789626,0.000689963,0.00117749,0.03301781038653208,-0.9651980555892123,-0.03186872638489406,0.154510582,,,0.13804210836723377,inf,0.8110649548743288,0.12125759092045424,1.6221299097486577,0.12278748047606781,0.04520186472519805,0.0,0.12772049481934925,1.310532196272956
1466,Mexico,Inmobiliario Mexicano,9/30/20,2020-Q3,0.000826687,0.000718007,0.00123234,0.03608213267770279,-0.9694743834467974,-0.034980703331161454,0.147628627,,,0.1343138080499765,inf,0.7912262073213123,0.11449575566704746,1.5824524140553125,0.11399369743928614,0.05831856839434063,0.0,0.11333042140035596,1.2805017717538327
1467,Mexico,Inmobiliario Mexicano,12/31/20,2020-Q4,0.000840818,0.000744364,0.001284139,0.04188391234502716,-0.930555517340672,-0.0389753057204781,0.095739786,,,0.13274168690620095,inf,0.7811955244862065,0.10830162352648531,1.562391048972413,0.10895179893211025,0.05369884369933475,0.0,0.11785556161555974,1.2630568893286114
1468,Mexico,Inmobiliario Mexicano,3/31/21,2021-Q1,0.000810648,0.000771042,0.001300001,0.05376621641333854,-0.7273330116463276,-0.03910594410874173,0.062837041,,,0.13340595852241932,inf,0.8726428480488334,0.12141468333468788,1.7452856954716138,0.11533272517047351,0.06387269572119182,0.0,0.10989862687648075,1.3278037919985073
1469,Mexico,Inmobiliario Mexicano,6/30/21,2021-Q2,0.000861526,0.000777616,0.001320502,0.05453587640139422,-0.7752426378973151,-0.04227853668145879,0.056708478,,,0.1339928680051033,inf,0.8321550680470963,0.11509762942752673,1.6643101366804673,0.1125942052407338,0.060720246043616255,0.0,0.11599675047829304,1.2790874069323022
1470,Mexico,Inmobiliario Mexicano,9/30/21,2021-Q3,0.000863573,0.000777608,0.001335942,0.04667259921439623,-0.8610968579901822,-0.04018962853775164,0.066394477,,,0.13540316685245893,inf,0.8835947825671158,0.12342232889196378,1.7671895654396017,0.12092206253553514,0.05377069324440726,0.0,0.11103770531422066,1.3004153578936397
1471,Mexico,Inmobiliario Mexicano,12/31/21,2021-Q4,0.000839947,0.000793313,0.001322054,0.04371237152299539,-0.9947081002787157,-0.04348105003631617,0.08592573,,,0.13651850987018627,inf,0.8816962269684455,0.12392177498072894,1.7633924545297799,0.12258112671932579,0.048045059865760166,0.0,0.11155634765791707,1.3166448161303113
1472,Mexico,Interacciones,3/31/19,2019-Q1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1473,Mexico,Interacciones,6/30/19,2019-Q2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1474,Mexico,Interacciones,9/30/19,2019-Q3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1475,Mexico,Interacciones,12/31/19,2019-Q4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1476,Mexico,Interacciones,3/31/20,2020-Q1,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1477,Mexico,Interacciones,6/30/20,2020-Q2,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1478,Mexico,Interacciones,9/30/20,2020-Q3,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1479,Mexico,Interacciones,12/31/20,2020-Q4,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1480,Mexico,Interacciones,3/31/21,2021-Q1,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1481,Mexico,Interacciones,6/30/21,2021-Q2,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1482,Mexico,Interacciones,9/30/21,2021-Q3,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1483,Mexico,Interacciones,12/31/21,2021-Q4,0.0,0.0,0.0,,,,#DIV/0!,,,,,,,,,,,,
1484,Mexico,Intercam Banco,3/31/19,2019-Q1,0.002708581,0.002482837,0.001971301,0.05324408870287374,-0.6237729167662405,-0.03321222051075199,,,,0.08702976999137776,inf,3.0818503783163975,,,,0.3037167015982799,0.013875710512281297,0.28219668786301066,0.6896275180878546
1485,Mexico,Intercam Banco,6/30/19,2019-Q2,0.002767865,0.002581044,0.00218588,0.049456150836435925,-0.7428213089053822,-0.036737082697743347,,,,0.0856211494983708,inf,3.012989414173495,,,,0.29255730932145046,0.0361989135806256,0.2888289323598836,0.7435084152153241
1486,Mexico,Intercam Banco,9/30/19,2019-Q3,0.00250719,0.00251422,0.001996929,0.05087604084638912,-0.8162846948323085,-0.041529333476570805,,,,0.0901451649104837,inf,2.9762451717493685,,,,0.32104828507294525,0.02963740991713401,0.2752315951281271,0.7585717393353643
1487,Mexico,Intercam Banco,12/31/19,2019-Q4,0.002535155,0.00217928,0.001961573,0.043678670637750036,-0.850810455252557,-0.03716226965013061,,,,0.11504065610394461,inf,2.7688105466235124,,,,0.4215197739717879,0.0006452904495728982,0.3162368505795281,0.7271814241490453
1488,Mexico,Intercam Banco,3/31/20,2020-Q1,0.00273545,0.002342729,0.002154536,0.027974346177234058,-1.1217894156230412,-0.03138132545059605,0.204049313,,,0.09685305118865595,inf,3.046142926084492,0.3141088982128134,6.092285849812125,0.3282858062275802,0.38842275693300765,0.02754280133875865,0.316312399852055,0.7258774066827336
1489,Mexico,Intercam Banco,6/30/20,2020-Q2,0.002866913,0.002441265,0.002277591,0.025929123051361583,-1.2773860316890517,-0.03312149959975589,0.099965693,,,0.0964413771471538,inf,2.7916485449727784,0.2854990164215013,5.583297089945557,0.2942363754640626,0.38123092348189547,0.020016014107101996,0.3100606503483898,0.6990935645117666
1490,Mexico,Intercam Banco,9/30/20,2020-Q3,0.003052752,0.002429173,0.002215799,0.02195447761172402,-1.5753635519438665,-0.034586283831477646,0.139655386,,,0.10508803189234445,inf,2.620279287596421,0.2894782290351933,5.240558575192842,0.29796485787258487,0.4556146790254196,0.012127460216437083,0.4112143587703909,0.6232355496397185
1491,Mexico,Intercam Banco,12/31/20,2020-Q4,0.002957572,0.002649355,0.002301746,0.029094941109588213,-1.5482850594715565,-0.04504726262618022,0.141131085,,,0.1029727824494062,inf,2.472520404140414,0.2953362109475741,4.9450408066383424,0.3049195362586135,0.4420331656821595,0.011340855030831107,0.40892374165155687,0.6477198890493147
1492,Mexico,Intercam Banco,3/31/21,2021-Q1,0.003120868,0.002913491,0.002277696,0.053317361195883935,-1.0605570931919752,-0.056546105606573284,-0.024389892,,,0.10176472463738018,inf,2.762482209603527,0.30474036459434733,5.524964417488131,0.3180126876067641,0.4334672830921234,0.009199318778616834,0.4013543624084021,0.6154567535678647
1493,Mexico,Intercam Banco,6/30/21,2021-Q2,0.003599187,0.003058142,0.002367856,0.03310526280886547,-1.5201413027980648,-0.05032467733574107,-0.020389881,,,0.1025087363462395,inf,2.664064611501204,0.296273677517776,5.328129221442819,0.3090566176255754,0.5204863116232274,0.00484144986519967,0.4749606794285855,0.5536619346132019
1494,Mexico,Intercam Banco,9/30/21,2021-Q3,0.003704386,0.003208223,0.002288381,0.028830821278755806,-2.002730959645847,-0.057740378366980524,0.015918451,,,0.10411878675267072,inf,2.6524612582802707,0.3120958682236112,5.304922516560541,0.3248469859275436,0.5267227781667105,0.0075506715933244895,0.4091340149912175,0.5289574161967552
1495,Mexico,Intercam Banco,12/31/21,2021-Q4,0.003797848,0.003535602,0.002120569,0.016854974926634854,-3.494505610080547,-0.05889980443889245,-0.028241857,,,0.1049301833120116,inf,2.5094633801244792,0.30045362138509085,5.0189267602489585,0.31344323798560786,0.5112403697563616,0.00958613638384513,0.5485617181719531,0.47472691001567185
1496,Mexico,Invex,3/31/19,2019-Q1,0.00545674,0.011109074,0.004139019,0.014123706565466842,-2.569764965844411,-0.03629460631980338,,,,0.051859880737685715,inf,1.049022074642738,,,,0.0838507979762607,0.553153289700605,0.6985144085984557,0.7210320158523916
1497,Mexico,Invex,6/30/19,2019-Q2,0.004162141,0.009889773,0.004309084,0.010575190738776023,-3.1361379322993637,-0.033165256817176414,,,,0.05885121031301106,inf,1.030213938109655,,,,0.08240750802982347,0.6311776937289263,0.7084374553015923,0.9711026617222795
1498,Mexico,Invex,9/30/19,2019-Q3,0.004413833,0.008966054,0.004566135,0.008738640508415774,-2.6341130225284166,-0.02301856676241233,,,,0.06683056989772596,inf,0.9127852907016869,,,,0.08243294986575772,0.5777292427426552,0.6617518869300432,0.9665999055628928
1499,Mexico,Invex,12/31/19,2019-Q4,0.004183318,0.008868351,0.004517535,0.014915599209044545,-1.7364744160178842,-0.025900556426082442,,,,0.07029323035211038,inf,0.7962163069504687,,,,0.0723370552303028,0.6278281593258891,0.6887658800510762,1.0031669350386803
1500,Mexico,Invex,3/31/20,2020-Q1,0.005290748,0.008061604,0.004233758,0.016819567988836766,-1.595814682251454,-0.02684091354571227,0.126865584,,,0.06697237883647163,inf,1.5184324480680553,0.09493861225051207,3.0368648961361107,0.09913134138517558,0.10514640416975156,0.45502138565421596,0.6523697041055805,0.7340341637422926
1501,Mexico,Invex,6/30/20,2020-Q2,0.004436501,0.011159624,0.004017628,0.022338227118163637,-1.3683296268971574,-0.030566057978140812,-0.015729418,,,0.0467278617976642,inf,1.3183954602175618,0.07070203463470741,2.6367910653193567,0.0749069785438158,0.06077732200087886,0.6264811649375418,0.7062261245611892,0.7947981342678084
1502,Mexico,Invex,9/30/20,2020-Q3,0.004137017,0.0107929,0.003919417,0.02161520950836603,-1.3838962152116991,-0.02991320662963568,-0.118386174,,,0.05198743285642167,inf,0.6495966896627681,0.03916951676410686,1.2991722899034976,0.04453571404015521,0.08191223094150918,0.6744871789311848,0.7523383066355362,0.8095625307977325
1503,Mexico,Invex,12/31/20,2020-Q4,0.003904843,0.008838593,0.003840151,0.02191290760285666,-1.4333618064719689,-0.03140912482668396,-0.173334972,,,0.0658864730732318,inf,0.6489728328639789,0.04540768919895603,1.2979002458122508,0.05181535713318095,0.09835953150445388,0.6666471229536511,0.7521789510688198,0.8069589250871321
1504,Mexico,Invex,3/31/21,2021-Q1,0.004054944,0.008704037,0.003689289,0.0191408451667107,-1.6663103780643607,-0.031894588946213095,-0.195824619,,,0.07000279186825253,inf,0.6760934922833477,0.04796863618129524,1.351995349146054,0.05350189861168012,0.11308397317866949,0.6218484924258907,0.7314723128660773,0.7477097266341696
1505,Mexico,Invex,6/30/21,2021-Q2,0.003417033,0.0105449,0.004133118,0.01107188582175768,-2.3862665040967923,-0.026420470273644536,-0.03064746,,,0.05892610432361036,inf,0.6509067465266107,0.0362144706629331,1.301813718735448,0.04140946408465649,0.07277350093251003,0.7075552855947174,0.6070687955937331,0.9929471424982311
