,Country,Bank,Date,Month,Year,Quarter,Net Interest Income,Interest Income,Loans_IS,Other Interest Income,Interest Expenses,Deposits,Borrowings,Other Interest Expenses,Net Other Operating Income,Dividends,Fees and Commissions,Trading Gains,Other Market Sentiment Income,Net FX Position,Other,Operating Income,Operating Expenses,Personal,Operating Expenses_,Depreciation and Amortization,Operating Profits Before Provisions,Loans Provisions,Other Asset Provisions,Operating Profits,Non-Operating Income,Non-Operating Expenses,Net Income Before Taxes,Taxes,Discontinued Operations,Net Income Before Minority Interests,Minority Interest in Consolidated Subsidiaries,Net Income,Total Assets,AVG Total Assets,Total Assets Market Share,Cash and Deposits,Securities,Repos_Assts,Hold to Collect,Hold to Collect and Sale,Other_Sec,Derivatives_Assts,Loans_Assts,YoY Loan Growth,Consumer,Residential Mortages,Commercial/Corporate,Goverment,Other_Loans,(-) Loan Loss Reserves (LLR),Investments in Affiliates,Net Foreclosed Assets,Fixed Assets,Goodwill and Other Intangibles,Other Assets,Total Liabilities,Deposits_Liablts,Deposits Market Share,Savings,Current,Term,Repos_Liablts,Borrowings_Liablts,Bonds,Derivatives_Liablts,Other Liabilities,Subordinated Debt,Other Hybrid Instruments,Equity,AVG Equity,Common Stock,Hybrid Capital,Retained Earnings and Other Reserves,Revaluation of Assets,Net Income Equity,Capital regulatorio USD,Risk Weighted Asset,Anualized Factor Index,Minimum Regulatory Capital Adequacy Ratio (CAR),Non-Performing Loans (NPL),Gross Loan Portfolio (GLP),YoY GLP Growth,GLP Market Share,NPLs / Gross Loan Portfolio (GLP),LLR/ NPLs,LLR/GLP,Regulatory CAR,CAR Headroom,Equity / Assets,OCER (NPLs - LLRs) / Equity,Internal Capital Generation,ROAA,ROAE,Operating Profits / Average Assets,(Savings + Current) / Total Liabilities,Market Funds / Total Liabilities,(Cash and Deposits + Securities) / Total Assets,GLP / Deposits
49,Paraguay,Banking System Paraguay,2019-09-30,9,2019,2019-Q3,4371350.80432966,7268748.77058003,7268748.77058003,0,2897397.96625037,0,2897397.96625037,0,2333249.950993626,0,1090312.09519278,473274.5914873901,154953.0648437962,0,614710.1994696601,6704600.755323285,3099698.37524649,1395783.88369708,1521124.42809852,182790.06345089,3604902.380076795,-1192108.61430012,0,2412793.765776675,109091.66851842,0,2521885.434295095,213660.40598331,0,2308225.028311785,0,2308225.028311785,136010344.7850277,,1.0,25144339.9042913,10376711.87947734,0,0,0,0,1622143.78719525,92172786.70299193,,0,0,0,0,0,-2713578.43513521,0,1024576.51315527,826127.5244258101,0,4843658.473490859,119934455.0632671,97758255.15174425,1.0,30623016.18886982,25245363.07529884,41889875.88757557,0,14258947.62324288,3127830.83598249,0,4789421.45229748,0,0,16075889.72176067,,7990874.230073852,0,5776790.463375029,0,2308225.02831179,9423746.679297574,85504046.8,1.333333333333333,0.12,1147690.1251736,94886365.13812715,,1.0,0.01209541669662332,2.3643824893280785,0.028598191438622644,0.14477643324949685,0.024776433249496854,0.11819608094641294,-0.16616409197433224,0.19144404598125778,,,,0.46582426405070426,0.026079501793980015,0.26116433893254026,0.9706225319881249
50,Paraguay,Citibank N.A.,2019-09-30,9,2019,2019-Q3,35663.06656355,42419.34527792,42419.34527792,0,6756.278714370001,0,6756.278714370001,0,106763.39544278,0,5225.090536510001,10757.63681339,40235.94071402005,0,50544.72737886,142426.4620063301,44925.9465247,12697.07142048,30446.91915643,1781.95594779,97500.51548163005,-1744.679069600001,0,95755.83641203005,21832.54441622,0,117588.3808282501,19138.76586931,0,98449.61495894006,0,98449.61495894006,1685776.5269532,,0.012394472858793706,456953.99488951,258711.83152834,0,0,0,0,10935.64453138,809783.38787534,,0,0,0,0,0,-4298.35102121,0,0.0,19665.10624858,0,129726.56188005,1294667.36838195,1164319.5756872,0.01191019186952444,452117.7816291,674656.52426825,37545.26978985,0,10707.88418774,1226.21012423,0,118413.69838278,0,0,391109.15857125,,80724.18558785,0,211935.35802446,0,98449.61495894,165509.8000407875,769206.4,1.333333333333333,0.12,0.0,814081.73889655,,0.008579543938810198,0.0,inf,0.0052799993119071985,0.10018002144303484,-0.019819978556965157,0.23200534134742273,-0.02597037166470344,0.3356253628989704,,,,0.8703195379872518,0.00094712368147696,0.4245318492548437,0.6991909746222947
51,Paraguay,Interfisa Banco S.A.E.C.A.,2019-09-30,9,2019,2019-Q3,97186.60798511,172558.01244611,172558.01244611,0,75371.404461,0,75371.404461,0,43969.34931610026,0,14795.5700647,0.0,130.9782930002548,0,29042.8009584,141155.9573012103,97019.82760901,51572.0120626,42549.00692331,2898.8086231,44136.12969220027,-31645.6375077,0,12490.49218450026,9.4755682,0,12499.96775270026,380.427689,0,12119.54006370026,0,12119.54006370026,2339538.55281684,,0.01720118095807063,397750.07256959,136436.742773,0,0,0,0,40702.11803586,1561581.9996988,,0,0,0,0,0,-52978.97735861,0,16657.51825527,16372.38956523,0,170037.71191909,2142279.00492529,1920609.08361781,0.019646515587216282,333903.06407896,292752.14217384,1293953.87736501,0,135814.10828316,52245.66432526,0,33610.14869906,0,0,197259.54789155,,125115.8,0,60024.20782785,0,12119.5400637,139443.4636884372,1719743.3,1.333333333333333,0.12,20054.23558508,1614560.97705741,,0.017015732183513148,0.012420859831277168,2.641784930362812,0.032813240324416806,0.07785999224007452,-0.04214000775992548,0.08431557909317054,-0.23611534669774667,0.08191941492476959,,,,0.29251801693993357,0.02438788981507197,0.22832999041602497,0.8406504951106949
52,Paraguay,Sudameris Bank S.A.E.C.A.,2019-09-30,9,2019,2019-Q3,241825.728325,478507.666152,478507.666152,0,236681.937827,0,236681.937827,0,76658.94894000026,0,40947.684465,5972.933693000006,7409.201691000257,0,22329.129091,318484.6772650003,172087.308671,74505.501149,88954.727147,8627.080375000001,146397.3685940003,-59361.34566000001,0,87036.02293400031,11889.707858,0,98925.73079200031,8903.0,0,90022.73079200031,0,90022.73079200031,9634818.522673,,0.07083886551351218,1231765.672154,384045.278084,0,0,0,0,125003.37013,7501749.333448,,0,0,0,0,0,-108481.510006,0,167903.94369,64352.436945,0,159998.488222,8898685.584212998,6460189.078296,0.06608330997999338,1784394.169648,1183506.251583,3492288.657065,0,1972231.136516,297170.30248,0,169095.066921,0,0,736132.93846,,438749.092463,0,207361.115205,0,90022.730792,423215.359996634,6146225.399999999,1.333333333333333,0.12,95422.199689,7610230.843454001,,0.08020362917660195,0.01253867348466547,1.1368581981924846,0.014254693745500665,0.08108388251225469,-0.0389161174877453,0.07640340466483159,-0.03085736377125788,0.16305520572652554,,,,0.33352121424497794,0.03339485361829219,0.16770538505064897,1.1780198305683873
53,Paraguay,Visión Banco S.A.E.C.A.,2019-09-30,9,2019,2019-Q3,378620.764662,603007.441919,603007.441919,0,224386.677257,0,224386.677257,0,215603.9481960007,0,136770.246223,27955.008986,-1627.38629199937,0,52506.079279,594224.7128580007,320440.594541,175027.928294,133047.505763,12365.160484,273784.1183170007,-241481.549094,0,32302.5692230007,-888.636312,0,31413.9329110007,9463.941083,0,21949.9918280007,0,21949.9918280007,7120863.052786,,0.05235530476774351,1000607.765144,534631.490977,0,0,0,0,117336.782059,4992142.871347,,0,0,0,0,0,-166864.038175,0,45711.988059,99157.242263,0,331274.912937,6524792.082516001,5642874.901917,0.05772274569710666,1533294.523957,1111857.098282,2997723.279678,0,394817.348257,317059.408831,0,170040.423511,0,0,596070.9702699999,,386375.1018619999,0,187745.87658,0,21949.991828,431483.2329941906,5262553.9,1.333333333333333,0.12,193584.980115,5159006.909522,,0.054370371359593925,0.03752369080136323,0.8619678968682057,0.0323442168427839,0.11021404286677076,-0.009785957133229231,0.08370768625255197,0.061928111909645825,0.049099280505827674,,,,0.4054001397725785,0.048593028685251206,0.2155973573344239,0.9142515117195632
54,Paraguay,Banco Atlas S.A.,2019-12-31,12,2019,2019-Q4,312718.3534179999,476553.6816939999,476553.6816939999,0,163835.328276,0,163835.328276,0,211645.9774020003,0,73179.94907100001,1871.914635999998,11959.5671260003,0,124634.546569,524364.3308200001,215621.569764,96811.807818,115209.115768,3600.646178,308742.7610560001,-105728.872686,0,203013.8883700001,8656.743261,0,211670.6316310001,23062.890311,0,188607.7413200001,0,188607.7413200001,6336573.969908001,,0.04569678509333574,1005153.294352,546338.877715,0,0,0,0,75898.20215,4569266.024071001,,0,0,0,0,0,-191896.43886,0,3639.829845,17854.225691,0,118423.516084,5609618.460803001,4735216.354653001,0.047318749367686964,1498580.817949,1469800.777821,1766834.758883,0,554287.7289580001,199302.912751,0,120811.464441,0,0,726955.5091050001,,187414.0,0,350933.767785,0,188607.74132,427809.470069046,3914538.2,1.0,0.12,40381.902087,4761162.462931001,,0.049028382939077686,0.008481521561467713,4.752040615783091,0.0403045349437346,0.1836449333693466,0.0636449333693466,0.11472374702122423,-0.3541635877030642,0.2594488093944109,,,,0.5291592675172929,0.03552878224136305,0.24484716495616413,1.0054793923518415
55,Paraguay,Banco BASA S.A.,2019-12-31,12,2019,2019-Q4,230538.052775,488447.14098,488447.14098,0,257909.088205,0,257909.088205,0,142543.7103279998,0,58218.97014500001,2919.781734999997,260.1931019998156,0,81144.76534600001,373081.7631029998,192428.106063,97022.287032,89979.40675600001,5426.412275,180653.6570399998,-18745.481821,0,161908.1752189998,5194.551642,0,167102.7268609998,20261.309863,0,146841.4169979998,0,146841.4169979998,6947126.734081,,0.05009984242132598,1060121.926644,303452.029294,0,0,0,0,99274.846217,4688660.802787,,0,0,0,0,0,-105246.50354,0,22292.747612,30208.34424,0,743116.037287,6322734.317186002,4665770.101600001,0.046624776886469536,875432.577095,950029.111206,2840308.413299,0,576736.0367060001,346203.86,0,734024.3188799999,0,0,624392.416895,,277910.0,0,199640.999897,0,146841.416998,409132.7405787051,4876849.2,1.0,0.12,16304.58401,4793907.306327,,0.049365575113005496,0.003401105396527214,6.455025376633329,0.021954221643187728,0.13580720172970706,0.015807201729707065,0.08987779276170031,-0.21739135177545194,0.2351748884591165,,,,0.28871396404229116,0.05475540211439433,0.1962788370116556,1.0274632487106594
56,Paraguay,Banco Bilbao Vizcaya Argentaria Paraguay S.A.,2019-12-31,12,2019,2019-Q4,454913.0117029999,761840.7912669999,761840.7912669999,0,306927.779564,0,306927.779564,0,189581.783102,0,89410.47144,36536.529829,30206.125184,0,33428.656649,644494.794805,292833.939644,131104.21885,133526.573589,28203.147205,351660.855161,-149118.942213,0,202541.912948,30347.758017,0,232889.670965,18970.0,0,213919.670965,0,213919.670965,12452855.628719,,0.08980491195499614,2948213.172243,454627.914895,0,0,0,0,104932.957636,8586262.886557,,0,0,0,0,0,-319245.41635,0,99714.507277,84764.209262,0,174339.980849,11224241.227123,10059097.005884,0.10051998777605077,3914232.965883,2436219.642731,3708644.39727,0,686596.182277,302181.635132,0,176366.40383,0,0,1228614.401596,,450000.0,0,564694.730631,0,213919.670965,736116.5395678257,7808510.6,1.0,0.12,48530.649414,8905508.302907,,0.09170505622134822,0.005449509198498898,6.578222632601015,0.035848084746132866,0.11196483365437968,-0.00803516634562032,0.09866125796580724,-0.3677607449153863,0.1741145722263333,,,,0.5657801253654764,0.02692223278325383,0.2732578926949339,0.8853188608975322
57,Paraguay,Banco Continental S.A.E.C.A.,2019-12-31,12,2019,2019-Q4,600598.938017,1330941.702993,1330941.702993,0,730342.764976,0,730342.764976,0,431170.8756419994,0,182936.387346,152850.904987,13330.98334999941,0,82052.59995899998,1031769.813658999,457483.502547,174729.412342,260994.260507,21759.829698,574286.3111119994,-130753.167828,0,443533.1432839994,57494.825351,0,501027.9686349994,30265.476035,0,470762.4925999994,0,470762.4925999994,21300151.31898499,,0.15360799730288963,2898342.157835,2539199.901903,0,0,0,0,246984.195413,14481920.599799,,0,0,0,0,0,-476959.457713,0,371189.698796,108873.330032,0,653641.435207,18291157.431146,13700172.624471,0.13690505061598085,3386007.632915,3662954.262921,6651210.728635,0,3765047.532251,523018.743804,0,302918.53062,0,0,3008993.887839,,1720989.299372,0,817242.095867,0,470762.4926,1662819.654402679,12725785.4,1.0,0.12,28105.432963,14958880.057512,,0.15404004914966488,0.0018788460670146297,16.970365065747377,0.03188470365958193,0.11250899818632933,-0.00749100181367067,0.141266315096882,-0.2699354819156489,0.15645179423680775,,,,0.38537538820988426,0.02859407589556957,0.25528185120879765,1.0918752973077668
58,Paraguay,Banco de la Nación Argentina,2019-12-31,12,2019,2019-Q4,31881.961529,36288.120593,36288.120593,0,4406.159064,0,4406.159064,0,4033.137557400018,0,3580.197404,0.0,93.5690230000182,0,359.3711304,35915.09908640002,26381.63874865,17988.493758,7488.92214865,904.222842,9533.46033775002,-7392.69659014,0,2140.763747610021,29.103806,0,2169.867553610021,236.957282,0,1932.910271610021,0,1932.910271610021,552587.40381035,,0.003985034808576931,123572.30597407,4916.03246,0,0,0,0,5462.930219760001,408306.1084531,,0,0,0,0,0,-28021.79970056,0,0.0,9460.938702,0,869.08800142,477114.2478340899,442289.75263836,0.0044197764971025235,110079.60944556,78306.32213082,253903.82106198,0,22117.03770178,0.0,0,12707.45749395,0,0,75473.15597626001,,78978.925726,0,-5438.680021349999,0,1932.91027161,47666.29069910124,350985.0,1.0,0.12,3236.34183251,436327.90815366,,0.004493115270591929,0.007417224000648314,8.658479589230293,0.06422188261836248,0.1974565438678671,0.0774565438678671,0.13658139048381687,-0.5199787418851397,0.025610566387577798,,,,0.394844489410194,0.0,0.23252129445601272,0.9865205005335614
59,Paraguay,Banco Do Brasil S.A.,2019-12-31,12,2019,2019-Q4,23716.654778,38763.908324,38763.908324,0,15047.253546,0,15047.253546,0,1976.753292000117,0,946.2904990000001,0.0,145.2868610001169,0,885.175932,25693.40807000011,20330.048424,8250.306107,11341.406367,738.33595,5363.359646000114,-2089.483608,0,3273.876038000114,283.48642,0,3557.362458000114,558.414949,0,2998.947509000114,0,2998.947509000114,979820.338832,,0.0070660643537528815,291616.501633,53801.561109,0,0,0,0,4752.581964,620610.648625,,0,0,0,0,0,-20816.659094,0,351.0,1981.184163,0,6706.861338000001,866403.8672950001,680140.2924690001,0.006796603496814105,6280.475738,70168.669295,603691.147436,0,96797.1,783.864314,0,88682.610512,0,0,113416.471537,,56711.0,0,53706.524028,0,2998.947509,69550.86875332416,618180.5,1.0,0.12,5759.750107,641427.307719,,0.006605139798373754,0.008979583559487714,3.6141601123807225,0.03245365272649021,0.09427105593835344,-0.025728944061646553,0.11575231401319828,-0.2164877198069558,0.02644190449904592,,,,0.08823730816401121,0.0009047331661241346,0.3525320398571818,0.9430808831962201
60,Paraguay,Banco Familiar S.A.E.C.A.,2019-12-31,12,2019,2019-Q4,444563.020623,604385.61476,604385.61476,0,159822.594137,0,159822.594137,0,285763.6675050001,0,137576.245473,28481.006115,286.9415030000964,0,119419.474414,730326.6881280001,365563.577656,151915.131927,158502.347452,55146.098277,364763.1104720001,-220215.365922,0,144547.7445500001,7124.273608,0,151672.0181580001,16573.279518,0,135098.7386400001,0,135098.7386400001,5259467.061526,,0.03792912970911331,817100.9861399999,413100.387356,0,0,0,0,64232.100379,3711250.365479,,0,0,0,0,0,-212410.362491,0,6859.298930999999,27658.662378,0,219265.260863,4450159.72412,3642422.798379,0.03639852513144041,1072238.87613,929224.186427,1640959.735822,0,512630.88737,119692.685063,0,175413.353308,0,0,809307.337406,,330000.0,0,344208.598766,0,135098.73864,557707.0742957521,3895066.9,1.0,0.12,116698.533474,3923660.72797,,0.040404153857734326,0.02974225896803692,1.820163083183254,0.05413576178409687,0.06951376498464706,-0.05048623501535293,0.15387630114203715,-0.1716166665769135,0.1669313157014243,,,,0.44975083741579197,0.02689626720907612,0.23390228688666131,1.0772117750076022
61,Paraguay,Banco GNB Paraguay S.A.,2019-12-31,12,2019,2019-Q4,296184.0688540001,532195.7734610001,532195.7734610001,0,236011.704607,0,236011.704607,0,117977.2652600001,0,48981.706427,38260.16654200002,5565.776550000068,0,25169.615741,414161.3341140001,152089.674339,60778.224469,86659.592009,4651.857861,262071.6597750002,-82897.17941,0,179174.4803650001,1084.633579,0,180259.1139440001,19158.764441,0,161100.3495030001,0,161100.3495030001,8681228.188812,,0.06260547431060919,1490984.189538,530804.173796,0,0,0,0,93221.008741,6253840.482014,,0,0,0,0,0,-155624.640829,0,11140.498485,13660.698736,0,287577.137502,7663902.212642,6754626.28337,0.06749859863554174,2639115.097609,1049247.854714,3066263.331047,0,717403.237155,21297.737071,0,170574.955046,0,0,1017325.97617,,684460.278503,0,171765.348164,0,161100.349503,642237.0037315411,5736060.0,1.0,0.12,60585.811736,6409465.282843,,0.06600188940591178,0.009452553225957469,2.568664780908235,0.02428044056117747,0.11257558058675256,-0.007424419413247438,0.11718687195448758,-0.14798093000061205,0.15835666568694737,,,,0.4812643546310985,0.0027789677477706187,0.23289197327396544,0.948900059596666
62,Paraguay,Banco Itaú Paraguay S.A.,2019-12-31,12,2019,2019-Q4,883910.9045820001,1185937.384867,1185937.384867,0,302026.480285,0,302026.480285,0,828059.4426269977,0,455534.223529,174000.98783,97879.8989279978,0,100644.33234,1711970.347208998,685094.9048,243198.835409,423154.441266,18741.628125,1026875.442408998,-143263.017112,0,883612.4252969977,-29779.948952,0,853832.4763449976,74969.751043,0,778862.7253019976,0,778862.7253019976,20386108.099824,,0.14701629068818298,4759645.806394,2995716.749324,0,0,0,0,210243.574087,11826662.898724,,0,0,0,0,0,-273101.116791,0,70909.523354,71506.331797,0,451423.2161439999,17675191.307787,16010339.025206,0.15999041287331778,6461224.997688,5951009.199465,3598104.828053,0,978144.6018029999,141513.824595,0,545193.856183,0,0,2710916.792037,,750000.0,0,1182054.066735,0,778862.725302,1419756.751160457,12611587.2,1.0,0.12,95625.39605200001,12099764.015515,,0.12459811406224197,0.007903079426126306,2.855947562742545,0.022570780425206174,0.13066538544667575,0.010665385446675751,0.13297863323212752,-0.12500431541807275,0.2873060241427607,,,,0.7022404443048179,0.008006353206069941,0.3804238905112523,0.7557468955820138
63,Paraguay,Banco Nacional de Fomento,2019-12-31,12,2019,2019-Q4,878415.040287,998911.390733,998911.390733,0,120496.350446,0,120496.350446,0,138316.7526350002,0,44063.51191300001,83606.15464899997,2525.102946000174,0,8121.983127,1016731.792922,450867.064508,234859.419945,172206.476157,43801.168406,565864.7284140001,-132320.473663,0,433544.2547510001,9358.840883,0,442903.0956340001,41367.5256,0,401535.5700340001,0,401535.5700340001,11248757.967216,,0.08112145109264475,3207353.063944,1087113.798107,0,0,0,0,67915.178252,6669847.836998001,,0,0,0,0,0,-233511.961267,0,2460.342719999999,104317.714714,0,109750.032481,9093146.487475999,8551427.141371999,0.08545392804301333,3591188.670364,2558938.973509,2401299.497499,0,119480.378639,50000.0,0,372238.967465,0,0,2155611.47974,,1296886.642947,0,457189.266759,0,401535.570034,1042989.6371466,5679381.5,1.0,0.12,81506.881279,6903359.798265001,,0.0710878005929695,0.011806842415990669,2.864935544125201,0.033825842501456725,0.09264693233743664,-0.02735306766256336,0.19163106593834028,-0.14573977973918695,0.18627455541405424,,,,0.6763475824725335,0.005498646708140582,0.38177253653843657,0.8072757545774306
64,Paraguay,"Banco para la Comercialización y 
Producción S.A. - Bancop S.A.",2019-12-31,12,2019,2019-Q4,80194.74805899998,191396.948177,191396.948177,0,111202.200118,0,111202.200118,0,20544.00626800006,0,5570.366013,9929.465236,-861.7759829999413,0,5905.951001999999,100738.754327,58268.590064,26796.845115,29727.243518,1744.501431,42470.16426300004,-14748.611259,0,27721.55300400004,354.371994,0,28075.92499800004,2837.0313,0,25238.89369800004,0,25238.89369800004,2864718.098049,,0.020659177640979274,378480.74928,174272.104341,0,0,0,0,46047.225354,2039581.787434,,0,0,0,0,0,-31392.789916,0,21388.353781,6669.812659,0,198278.0652,2649275.801221,1926406.500265,0.019250471264475606,526896.711874,296451.020463,1103058.767928,0,509982.148634,64531.4,0,148355.752322,0,0,215442.296828,,178568.0,0,11635.40313,0,25238.893698,133836.9574385797,1832309.7,1.0,0.12,3459.138931,2070974.57735,,0.021325996629172752,0.0016702952169631567,9.075319188444588,0.015158462232872955,0.0838928422430419,-0.036107157756958094,0.07520540920753276,-0.20871403175628286,0.11714920454152837,,,,0.31078218883724185,0.024358128349739473,0.19295191872367798,1.0750454678517296
65,Paraguay,Banco Regional S.A.E.C.A.,2019-12-31,12,2019,2019-Q4,596383.484817,1207097.280546,1207097.280546,0,610713.795729,0,610713.795729,0,196582.2341510015,0,119209.089032,47716.486795,-11301.79576899856,0,40958.45409300001,792965.7189680014,388667.300214,200701.453916,168829.057233,19136.789065,404298.4187540014,-217394.50506,0,186903.9136940014,-13318.901399,0,173585.0122950014,16684.997445,0,156900.0148500014,0,156900.0148500014,17334679.834723,,0.1250106355312725,2511419.404031,577596.649403,0,0,0,0,211986.575777,12870897.1726,,0,0,0,0,0,-720812.259327,0,192068.236941,124385.98332,0,846325.812651,15597713.362776,11202598.255163,0.11194693112217695,2668001.19338,2399411.123339,6135185.938444,0,3875181.099884,410613.2982,0,109320.709529,0,0,1736966.471947,,1151242.86,0,428823.597097,0,156900.01485,1088965.650055899,11753931.0,1.0,0.12,52515.422928,13591709.431927,,0.13996151990473427,0.0038637835211986645,13.725725113463376,0.05303323050990246,0.08154501010406275,-0.03845498989593725,0.10020182019558804,-0.6136987299504763,0.09032990410812541,,,,0.3248817438081917,0.026325224002380385,0.17819862165820968,1.2132640234298249
66,Paraguay,Banco Río S.A.E.C.A.,2019-12-31,12,2019,2019-Q4,76303.213289,231135.022652,231135.022652,0,154831.809363,0,154831.809363,0,23508.96134778001,0,13546.967256,1699.299526999999,255.5948557800148,0,8007.099708999999,99812.17463678002,95934.865157,43502.193194,47657.394811,4775.277152,3877.30947978003,12484.041573,0,16361.35105278003,13295.103215,0,29656.45426778003,576.077088,0,29080.37717978003,0,29080.37717978003,2953176.35521607,,0.021297102485965076,282215.28918632,149530.967987,0,0,0,0,52522.091301,1950522.77415466,,0,0,0,0,0,-43638.64351425,0,175297.512998,16197.872545,0,326889.84704409,2576671.705062219,2252395.03681031,0.022508056283240176,305188.634515,224874.363104,1722332.03919131,0,161170.331012,51578.499393,0,111527.83784691,0,0,376504.65015385,,345739.6,0,1684.67297407,0,29080.37717978,274213.3771393548,2176890.0,1.0,0.12,31509.136248,1994161.41766891,,0.020535008076077544,0.015800694953186308,1.3849520713859589,0.021883205204753044,0.12596565611461985,0.005965656114619855,0.12749142105544958,-0.04423382765927499,0.07723776364487664,,,,0.2057161556816182,0.020017489729742086,0.14619724840026735,0.8853515413943137
67,Paraguay,Banking System Paraguay,2019-12-31,12,2019,2019-Q4,5929601.477847611,9848509.330821471,9848509.330821471,0,3918907.852973861,0,3918907.852973861,0,3191437.948026275,0,1509161.56219308,640061.9610212003,172020.8199442253,0,870193.6048677699,9121039.425873887,4270077.21198753,1911627.37813853,2115173.8569231,243275.9769259,4850962.213886357,-1706712.29871614,0,3144249.915170217,124047.92410319,0,3268297.839273407,313263.30883303,0,2955034.530440377,0,2955034.530440377,138665640.4157435,,1.0,25112792.19020114,10950289.34864682,0,0,0,0,1589025.76473207,93924908.39602292,,0,0,0,0,0,-3185421.77747362,0,1234650.300496211,815421.0927830101,0,5038553.32286129,121943255.5181872,100070615.0929379,1.0,31131419.77390898,25529507.04039545,43409688.27863342,0,15344185.92213071,2943830.75152452,0,3584623.751594159,0,0,16722384.89755623,,8615573.38646085,0,5151776.98065502,0,2955034.53044036,9853997.856336968,88264012.7,1.0,0.12,785195.03395796,97110330.33349656,,1.0,0.008085597394854297,4.056854207822423,0.03280208981407268,0.14318292563749088,0.023182925637490887,0.12059501436274796,-0.24357897966987155,0.17671130933436527,,,,0.4646499437261108,0.024140988683752692,0.26007222431400184,0.9704180417329097
68,Paraguay,Citibank N.A.,2019-12-31,12,2019,2019-Q4,48083.65314155,56924.42393933,56924.42393933,0,8840.77079778,0,8840.77079778,0,134658.57835141,0,7148.473657049999,15026.4417272,13184.43193163001,0,99299.23103553,182742.23149296,67247.39053968001,19622.80213213,45217.65276235,2406.9356452,115494.84095328,-1139.052141,0,114355.78881228,21894.85328019,0,136250.64209247,22605.25969303,0,113645.38239944,0,113645.38239944,1673007.81769022,,0.012065049515325168,555280.7771799,188016.78244582,0,0,0,0,12007.64015445,839323.39008639,,0,0,0,0,0,-3665.09100069,0,0.0,19243.75732124,0,59135.47050242,1319598.7396584,1164205.24166189,0.011633837171687868,397180.26409983,744950.07356754,22074.90399452,0,72135.11279764,1299.68483228,0,81958.70036659001,0,0,353409.07803182,,80724.18558785,0,159039.51004453,0,113645.38239944,140697.0087264539,712546.7,1.0,0.12,12892.85533926,842988.48108708,,0.008680729209674056,0.01529422480676599,0.28427302597039467,0.004347735565690842,0.1092873407312888,-0.010712659268711192,0.21124173736363167,0.06558607337922027,0.32156893940683573,,,,0.8655133589798891,0.0009849091191284746,0.44428815679530287,0.7240892335132622
69,Paraguay,Interfisa Banco S.A.E.C.A.,2019-12-31,12,2019,2019-Q4,131450.62302806,234333.82978914,234333.82978914,0,102883.20676108,0,102883.20676108,0,60866.30639467006,0,21961.13755103,0.0,198.0842498000711,0,38707.08459383999,192316.9294227301,134557.7391192,72003.33915740001,58633.7416481,3920.6583137,57759.19030353008,-76370.309713,0,-18611.11940946992,11.56162,0,-18599.55778946992,756.764758,0,-19356.32254746992,0,-19356.32254746992,2364946.43625282,,0.017055028406188458,405285.65576085,107579.464312,0,0,0,0,41239.44809486,1575720.39442677,,0,0,0,0,0,-48912.67316912,0,19871.59894521,16155.09002977,0,199094.78468336,2179002.80643752,1997419.36203528,0.019960098778050182,372724.1761925901,339072.05301308,1285623.13282961,0,111102.89234729,42303.75143024,0,28176.80062471,0,0,185943.6298153,,188161.2,0,17138.75236277,0,-19356.32254747,130403.6126833435,1718370.4,1.0,0.12,13644.98170419,1624633.06759589,,0.016729765638903406,0.008398808307146954,3.5846638881238113,0.030106904841903967,0.07304275987764497,-0.046957240122355026,0.07862488002473392,-0.270450263909251,-0.10409779870758028,,,,0.3266614559204699,0.019414271200229868,0.21686119914219623,0.8133660354330712
70,Paraguay,Sudameris Bank S.A.E.C.A.,2019-12-31,12,2019,2019-Q4,331981.7970640001,661146.1345510001,661146.1345510001,0,329164.337487,0,329164.337487,0,104523.1805049999,0,57368.71101,8441.313167999993,9391.597959999926,0,29321.558367,436504.977569,232936.510179,97128.703798,123954.301683,11853.504698,203568.46739,-87619.824865,0,115948.642525,11973.584888,0,127922.227413,11278.253353,0,116643.97406,0,116643.97406,9880144.976885,,0.07125157282844273,1280576.878204,282918.222792,0,0,0,0,122974.923729,7643432.479815,,0,0,0,0,0,-116028.018714,0,188813.689355,64239.308602,0,297189.474388,9116522.413183,6374849.998904999,0.06370351569223921,1651305.792629,1171841.854654,3551702.351622,0,2100942.500742,416894.28319,0,223835.630346,0,0,763622.563702,,438749.092463,0,208229.497179,0,116643.97406,443650.93857218,6382202.7,1.0,0.12,68170.156642,7759460.498529,,0.07990355374017821,0.008785424792731835,1.7020353836551774,0.014953103857671035,0.07588795330933513,-0.04411204669066486,0.07728859905279993,-0.1078727844598344,0.15275082168148157,,,,0.3096737461206228,0.04572952978069221,0.15824616993514368,1.2171989144625888
